id,codigo orgao,descricao orgao,codigo unidade,descricao unidade,codigo da função,descricao da funcao,codigo subfuncao,descricao da subfuncao,codigo programa,descricao programa,codigo acao,descricao acao,codigo fonte,descricao fonte,' 2022',' 2023',' 2024',' 2025'
16_10_3024_2171,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,126,Tecnologia da Informação,3024,Suporte Administrativo,2171,Manutenção e Operação de Sistemas de Informação e Comunicação,0,Tesouro Municipal,20949171.0,28160546.0,28314541.0,29554641.0
16_10_3011_2180,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,128,Formação de Recursos Humanos,3011,"Modernização Tecnológica, Desburocratização e Inovação do Serviço Público",2180,"Capacitação, Formação e Aperfeiçoamento de Servidores",0,Tesouro Municipal,20503123.0,27390715.0,27540499.0,28746697.0
16_10_3012_2421,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,131,Comunicação Social,3012,"Participação, Transparência e Controle Social da Administração Pública",2421,Publicidade Institucional,0,Tesouro Municipal,300000.0,403269.0,405474.0,423233.0
16_10_3012_2430,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,131,Comunicação Social,3012,"Participação, Transparência e Controle Social da Administração Pública",2430,Publicidade de Utilidade Pública,0,Tesouro Municipal,300000.0,403269.0,405474.0,423233.0
16_10_3010_2807,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2807,Alfabetização na Idade Certa,0,Tesouro Municipal,51496069.0,69222665.0,69601204.0,72649548.0
16_10_3010_2816,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2816,Fornecimento de Uniformes e Material Escolar-Ensino Fundamental,0,Tesouro Municipal,259637818.0,67266317.0,88821729.0,255563662.0
16_10_3010_2826,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2826,Manutenção e Operação de Unidades Educacionais - Escola Municipal de Ensino Fundamental (EMEF),0,Tesouro Municipal,1378023948.0,1517977556.0,1558642055.0,1660736968.0
16_10_3010_2826,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2826,Manutenção e Operação de Unidades Educacionais - Escola Municipal de Ensino Fundamental (EMEF),4,Fundo Constitucional da Educação,60000000.0,0.0,0.0,0.0
16_10_3010_2850,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2850,Transporte Escolar - Ensino Fundamental,0,Tesouro Municipal,140253575.0,99714668.0,100259952.0,104651066.0
16_10_3010_2857,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2857,Remuneração dos Profissionais do Magistério - Ensino Fundamental,4,Fundo Constitucional da Educação,2879394707.0,2897036878.0,3007093573.0,3125115427.0
16_10_3010_2879,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2879,Conservação e Manutenção de Segundo Escalão de Unidades Educacionais - Ensino Fundamental,0,Tesouro Municipal,153200000.0,68762637.0,73127430.0,62708848.0
16_10_3010_3365,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",3365,Construção de Escolas Municipais de Ensino Fundamental (EMEF),0,Tesouro Municipal,18000000.0,38775923.0,43736501.0,0.0
16_10_3010_3366,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",3366,"Ampliação, Reforma e Requalificação de Escola Municipal de Ensino Fundamental (EMEF)",0,Tesouro Municipal,50430622.0,0.0,0.0,0.0
16_10_3010_8018,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",8018,E1025 - Manutenção e Revitalização da Escola EMEF Jean Mermoz,0,Tesouro Municipal,50000.0,0.0,0.0,0.0
16_10_3010_9441,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9441,E1663 - Reforma da EMEF Mário Marques,0,Tesouro Municipal,100000.0,0.0,0.0,0.0
16_10_3010_9442,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9442,E1664 - Reforma da EMEF Zulmira Cavalheiro Faustino,0,Tesouro Municipal,100000.0,0.0,0.0,0.0
16_10_3010_9444,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9444,E1666 - Reforma da EMEF Sussumo Hirata,0,Tesouro Municipal,100000.0,0.0,0.0,0.0
16_10_3010_9449,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,361,Ensino Fundamental,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9449,"E618 - Reforma da Quadra da Escola Senador José Ermírio de Moraes, Localizada na Rua São Brás do Suaçuí, 159 - Jardim Helena, São Paulo - SP, CEP 08090-290.",0,Tesouro Municipal,250000.0,0.0,0.0,0.0
16_10_3010_2883,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,362,Ensino Médio,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2883,Manutenção e Operação de Unidades Educacionais - Escola Municipal de Educação Fundamental e Médio (EMEFM),0,Tesouro Municipal,85124862.0,119414965.0,123509660.0,132516525.0
16_10_3010_2882,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,363,Ensino Profissional,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2882,Manutenção e Operação de Unidades Educacionais - Centro Municipal de Capacitação e Treinamento (CMCT),0,Tesouro Municipal,557135.0,747477.0,751064.0,783458.0
16_10_3010_2820,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,364,Ensino Superior,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2820,Manutenção e Operação da UniCEU,0,Tesouro Municipal,1398837.0,1876069.0,1883429.0,1963008.0
16_10_3010_9422,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9422,E1001 - Reforma em CEI Conveniada no Território do Jardim Angela - Associação Santo Mártires CNPJ 60.731.569/0001-59.,0,Tesouro Municipal,60000.0,0.0,0.0,0.0
16_10_3010_9440,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9440,E1662 - Reforma da EMEI Parada de Taipas,0,Tesouro Municipal,100000.0,0.0,0.0,0.0
16_10_3010_9443,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9443,E1665 - Reforma da EMEI Professor Orlando de Alvarenga Gaudio,0,Tesouro Municipal,100000.0,0.0,0.0,0.0
16_10_3010_9445,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",9445,E1681 - Projeto Ateliê Cozinha,0,Tesouro Municipal,150000.0,0.0,0.0,0.0
16_10_3025_2815,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2815,Fornecimento de Uniformes e Material Escolar-Educação Infantil,0,Tesouro Municipal,167477046.0,83256434.0,83711716.0,144969870.0
16_10_3025_2824,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2824,Manutenção e Operação de Unidades Educacionais - Educação Indígena,0,Tesouro Municipal,37696.0,49457.0,49228.0,50883.0
16_10_3025_2828,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2828,Manutenção e Operação da Rede Parceira - Centro de Educação Infantil (CEI),0,Tesouro Municipal,154550041.0,397795257.0,322985198.0,315981432.0
16_10_3025_2849,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2849,Transporte Escolar - Educação Infantil,0,Tesouro Municipal,176014560.0,180975598.0,181965251.0,189934836.0
16_10_3025_2856,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2856,Remuneração dos Profissionais do Magistério - Centro de Educação Infantil (CEI),4,Fundo Constitucional da Educação,1183062274.0,1265668190.0,1309895550.0,1359080153.0
16_10_3025_2858,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2858,Remuneração dos Profissionais do Magistério - Escola Municipal de Educação Infantil (EMEI),4,Fundo Constitucional da Educação,1470271061.0,1559195570.0,1615252082.0,1676773090.0
16_10_3025_2874,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2874,Recursos do Fundo Nacional para o Desenvolvimento da Educação - Educação Infantil,2,Transferências Federais,16570310.0,16499113.0,16737747.0,16984139.0
16_10_3025_2876,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2876,Manutenção e Operação de Centros Municipais de Educação Infantil(CEMEI),0,Tesouro Municipal,126698988.0,141268737.0,145569429.0,155557863.0
16_10_3025_2877,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2877,Remuneração dos Profissionais do Magistério - Centro Municipal de Educação Infantil( CEMEI),4,Fundo Constitucional da Educação,54437778.0,112213953.0,109957108.0,110664197.0
16_10_3025_2878,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2878,Conservação e Manutenção de Segundo Escalão de Unidades Educacionais - Educação Infantil,0,Tesouro Municipal,155400000.0,84531513.0,165248999.0,125417697.0
16_10_3025_2886,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2886,Bolsa Primeira Infância,0,Tesouro Municipal,1303200.0,1751803.0,1761382.0,1838526.0
16_10_3025_2887,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,2887,Ações de Apoio à Educação Infantil,0,Tesouro Municipal,3750000.0,5040870.0,5068435.0,5290419.0
16_10_3025_3359,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3359,Construção de Centros de Educação Infantil - CEI,0,Tesouro Municipal,52400000.0,51701231.0,64979945.0,0.0
16_10_3025_3360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3360,"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)",0,Tesouro Municipal,10000000.0,0.0,0.0,0.0
16_10_3025_3361,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3361,Construção de Escolas Municipais de Educação Infantil (EMEI),0,Tesouro Municipal,24400000.0,51701231.0,62480716.0,0.0
16_10_3025_3362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,3362,"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)",0,Tesouro Municipal,32313156.0,0.0,0.0,0.0
16_10_3025_4360,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,4360,Manutenção e Operação de Centros de Educação Infantil (CEI),0,Tesouro Municipal,563192332.0,623153351.0,638244991.0,679678107.0
16_10_3025_4362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,4362,Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI),0,Tesouro Municipal,898357157.0,1004850644.0,1031922826.0,1100940524.0
16_10_3025_4362,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,365,Educação Infantil,3025,Proteção e Desenvolvimento Integral na Primeira Infância,4362,Manutenção e Operação de Escolas Municipais de Educação Infantil (EMEI),4,Fundo Constitucional da Educação,40000000.0,0.0,0.0,0.0
16_10_3010_2823,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,366,Educação de Jovens e Adultos,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2823,Manutenção e Operação de Unidades Educacionais - Centro Integrado de Jovens e Adultos (CIEJA),0,Tesouro Municipal,5296653.0,6176415.0,6207691.0,6477062.0
16_10_3010_2829,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,366,Educação de Jovens e Adultos,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2829,Manutenção e Operação da Rede Parceira - Alfabetização de Jovens e Adultos,0,Tesouro Municipal,100000.0,134423.0,135158.0,141077.0
16_10_3010_2821,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,367,Educação Especial,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2821,Manutenção e Operação da Rede Parceira - Educação Especial,0,Tesouro Municipal,11117658.0,14944711.0,15026436.0,15684552.0
16_10_3010_2827,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,367,Educação Especial,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2827,Manutenção e Operação de Unidades Educacionais - Escola Municipal de Educação Bilíngue para Surdos (EMEBS),0,Tesouro Municipal,29798566.0,41604442.0,43097164.0,46307200.0
16_10_3010_2848,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,367,Educação Especial,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2848,Transporte Escolar - Educação Especial,0,Tesouro Municipal,8671242.0,10310997.0,10367382.0,10821446.0
16_10_3010_2861,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,367,Educação Especial,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2861,Ações de Apoio à Educação Especial,0,Tesouro Municipal,73212517.0,98074581.0,98610896.0,102929785.0
16_10_3001_2880,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3001,Acesso à Cultura,2880,"Plano Municipal do Livro, Leitura, Literatura e Biblioteca (PMLLLB)",0,Tesouro Municipal,2860032.0,3844546.0,3865570.0,4034872.0
16_10_3010_2439,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2439,Programa Suplementar de Assistência à Saúde dos Estudantes,0,Tesouro Municipal,7150360.0,9611742.0,9664303.0,10087573.0
16_10_3010_2830,16,Secretaria Municipal de Educação,10,Gabinete do Secretário,12,Educação,368,Educação Básica,3010,"Manutenção, Desenvolvimento e Promoção da Qualidade da Educação",2830,Conservação e Manutenção de Segundo Escalão de Unidades Educacionais - CEU,0,Tesouro Municipal,50500000.0,7108919.0,8122493.0,8152150.0
